id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rate,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
60676949.0,35000.0,30864.04981452742,6000.0,5290.9799682047005,0.2899,185.98,164.00274241445172,739.08,651.7429124834551,1.1340054273605347,8.0,1.0,36.0,4.0,1.0,2.0
60676961.0,13300.0,11728.33892952042,13300.0,11728.33892952042,0.2899,443.6,391.17978564926756,41913.62,36960.68730249065,1.1340054273605347,8.0,1.0,36.0,11.0,1.0,1.0
60677033.0,24000.0,21163.919872818802,24000.0,21163.919872818802,0.2899,488.71,430.95913671021987,1455.22,1283.256644888474,1.1340054273605347,8.0,1.0,60.0,6.0,0.0,2.0
60677041.0,35000.0,30864.04981452742,35000.0,30864.04981452742,0.2899,1129.19,995.7536117161777,3368.15,2970.135696651444,1.1340054273605347,8.0,1.0,36.0,8.0,1.0,4.0
60677555.0,10000.0,8818.299947007836,10000.0,8818.299947007836,0.1399,341.73,301.34776408909875,1351.38,1191.6874182387448,1.1340054273605347,8.0,1.0,36.0,14.0,0.0,0.0
60685152.0,35000.0,30864.04981452742,35000.0,30864.04981452742,0.2899,790.82,697.3687964092736,2347.78,2070.3428249586054,1.1340054273605347,8.0,1.0,60.0,12.0,1.0,4.0
60685277.0,7000.0,6172.809962905484,7000.0,6172.809962905484,0.2899,210.81,185.89858118287216,841.17,741.768936642458,1.1340054273605347,8.0,0.0,36.0,1.0,0.0,2.0
60685625.0,11150.0,9832.404440913735,11150.0,9832.404440913735,0.1333,377.47,332.8643680997048,1501.62,1324.1735566425905,1.1340054273605347,8.0,0.0,36.0,13.0,1.0,2.0
60685934.0,21300.0,18782.978887126686,21300.0,18782.978887126686,0.24989999999999998,625.06,551.1966564876717,1845.61,1627.514256519713,1.1340054273605347,8.0,1.0,60.0,29.0,1.0,2.0
60687176.0,21000.0,18518.429888716455,21000.0,18518.429888716455,0.2899,692.8,610.9318203287028,2064.95,1820.9348475573827,1.1340054273605347,8.0,1.0,36.0,10.0,1.0,3.0
60687429.0,30000.0,26454.899841023504,30000.0,26454.899841023504,0.2899,982.02,865.9746913960633,2909.43,2565.6226414823004,1.1340054273605347,8.0,1.0,36.0,9.0,0.0,2.0
60687614.0,35000.0,31094.699150036035,35000.0,31094.699150036035,0.2899,760.82,675.9276859237262,2261.09,2008.7975228901423,1.1255937814712524,9.0,1.0,60.0,9.0,1.0,3.0
60695376.0,19200.0,17364.774395429693,19200.0,17364.774395429693,0.2899,433.82,392.3534598034015,1721.74,1557.1680556034958,1.1056866943836212,0.0,1.0,60.0,12.0,0.0,2.0
60695669.0,25000.0,22045.749867519586,25000.0,22045.749867519586,0.2899,782.15,689.7233303552177,41913.62,36960.68730249065,1.1340054273605347,8.0,1.0,36.0,5.0,1.0,1.0
60696055.0,22800.0,20105.72387917786,22800.0,20105.72387917786,0.2899,726.84,640.9493133483174,2884.13,2543.3123426163706,1.1340054273605347,8.0,0.0,36.0,7.0,1.0,1.0
60696094.0,8000.0,7054.639957606268,8000.0,7054.639957606268,0.2899,251.36,221.65678746798895,1001.8,883.4172886912448,1.1340054273605347,8.0,1.0,36.0,6.0,0.0,3.0
60696163.0,3575.0,3152.542231055301,3575.0,3152.542231055301,0.2899,117.95,104.01184787495741,467.22,412.0086101241001,1.1340054273605347,8.0,1.0,36.0,10.0,1.0,3.0
60696197.0,23000.0,20282.08987811802,23000.0,20282.08987811802,0.1561,1372.97,1210.7261278243348,2392.65,2109.9105368208297,1.1340054273605347,8.0,1.0,36.0,16.0,0.0,4.0
60696582.0,20000.0,17636.59989401567,20000.0,17636.59989401567,0.2899,451.9,398.49897460528405,1793.5,1581.5620954958551,1.1340054273605347,8.0,1.0,60.0,12.0,0.0,1.0
60696869.0,25000.0,22045.749867519586,25000.0,22045.749867519586,0.2899,521.03,459.4598821389492,2058.65,1815.379318590768,1.1340054273605347,8.0,1.0,60.0,7.0,0.0,3.0
60696896.0,15000.0,13227.449920511752,15000.0,13227.449920511752,0.2899,330.12,291.10971785062264,980.75,864.8547673027934,1.1340054273605347,8.0,1.0,60.0,10.0,0.0,0.0
60696939.0,18000.0,15872.939904614102,18000.0,15872.939904614102,0.1757,452.89,399.3719863000378,1341.1,1182.6222058932206,1.1340054273605347,8.0,1.0,60.0,19.0,1.0,2.0
60697033.0,12000.0,10852.983997143558,12000.0,10852.983997143558,0.2899,366.37,331.35064558612373,1457.16,1317.8778467731422,1.1056866943836212,0.0,1.0,36.0,2.0,1.0,4.0
60705360.0,14000.0,12345.619925810968,14000.0,12345.619925810968,0.2899,308.11,271.70063966725843,14005.61,12350.566992081242,1.1340054273605347,8.0,1.0,60.0,10.0,1.0,1.0
60705486.0,35000.0,30864.04981452742,35000.0,30864.04981452742,0.1465,826.24,728.6032148215753,3276.47,2889.289522737276,1.1340054273605347,8.0,1.0,60.0,15.0,0.0,2.0
60705956.0,12000.0,10581.959936409401,12000.0,10581.959936409401,0.2899,369.93,326.21536993966083,1105.2,974.5985101433059,1.1340054273605347,8.0,1.0,36.0,3.0,1.0,2.0
60705992.0,20000.0,17636.59989401567,20000.0,17636.59989401567,0.20989999999999998,540.96,477.0347539333359,41913.62,36960.68730249065,1.1340054273605347,8.0,1.0,60.0,25.0,1.0,4.0
60706815.0,35000.0,30864.04981452742,10000.0,8818.299947007836,0.1333,338.54,298.53472640600324,1346.75,1187.60454536328,1.1340054273605347,8.0,1.0,36.0,13.0,1.0,4.0
60707096.0,10000.0,8818.299947007836,1000.0,881.8299947007835,0.17859999999999998,360.83,318.1907169878837,1423.48,1255.2673608566713,1.1340054273605347,8.0,1.0,36.0,20.0,1.0,2.0
60707157.0,7800.0,6878.273958666111,7800.0,6878.273958666111,0.2899,260.16,229.41689142135584,1029.99,908.27607624186,1.1340054273605347,8.0,0.0,36.0,11.0,1.0,3.0
60707159.0,4925.0,4454.2455154943345,4925.0,4454.2455154943345,0.1699,175.57,158.78820003154118,692.98,626.7417375283785,1.1056866943836212,0.0,1.0,36.0,18.0,1.0,4.0
60707176.0,8000.0,7054.639957606268,8000.0,7054.639957606268,0.2899,250.29,220.7132293736591,497.07,438.33123546591844,1.1340054273605347,8.0,1.0,36.0,5.0,1.0,4.0
60707326.0,15000.0,13326.299635729729,1000.0,888.4199757153153,0.2899,318.64,283.08614106192806,947.6,841.8667689878328,1.1255937814712524,9.0,1.0,60.0,8.0,1.0,2.0
60729211.0,12000.0,10661.039708583783,12000.0,10661.039708583783,0.2899,377.04,334.9698676437025,1527.78,1357.3102704983444,1.1255937814712524,9.0,1.0,36.0,6.0,1.0,1.0
60729326.0,13900.0,12349.037662442883,13900.0,12349.037662442883,0.17859999999999998,351.92,312.65275785373376,1041.97,925.7069620960871,1.1255937814712524,9.0,1.0,60.0,20.0,1.0,1.0
60729521.0,20000.0,17768.399514306308,20000.0,17768.399514306308,0.2899,659.81,586.1883841767221,1966.62,1747.1844926412532,1.1255937814712524,9.0,1.0,36.0,10.0,1.0,2.0
60740049.0,22000.0,19400.259883417235,22000.0,19400.259883417235,0.2899,688.29,606.9547670526023,2055.23,1812.3634600088913,1.1340054273605347,8.0,1.0,36.0,5.0,1.0,4.0
60740258.0,26400.0,23280.311860100683,26400.0,23280.311860100683,0.2899,573.87,506.05577905893864,1705.49,1503.9522376622392,1.1340054273605347,8.0,1.0,60.0,9.0,1.0,2.0
60740564.0,28000.0,24875.75932002883,28000.0,24875.75932002883,0.2899,632.66,562.0677818360514,1848.63,1642.3598197066035,1.1255937814712524,9.0,1.0,60.0,15.0,0.0,2.0
60740622.0,12000.0,10852.983997143558,12000.0,10852.983997143558,0.2899,361.38,326.8376130739782,1080.59,977.3021647894462,1.1056866943836212,0.0,1.0,36.0,1.0,0.0,4.0
60740705.0,9600.0,8465.567949127522,9600.0,8465.567949127522,0.1757,345.0,304.2313481717703,1297.06,1143.7864129265981,1.1340054273605347,8.0,1.0,36.0,19.0,0.0,2.0
60741558.0,12575.0,11089.012183362353,12575.0,11089.012183362353,0.24989999999999998,499.92,440.8444509508157,1482.3,1307.1366011449713,1.1340054273605347,8.0,1.0,36.0,29.0,1.0,2.0
60741920.0,15000.0,13326.299635729729,15000.0,13326.299635729729,0.2899,494.86,439.64350918248095,1460.56,1297.590679730761,1.1255937814712524,9.0,1.0,36.0,10.0,1.0,4.0
60741964.0,15000.0,13326.299635729729,15000.0,13326.299635729729,0.2899,494.86,439.64350918248095,1465.36,1301.8550956141944,1.1255937814712524,9.0,1.0,60.0,10.0,1.0,2.0
60742379.0,5000.0,4442.099878576577,5000.0,4442.099878576577,0.1561,174.83,155.32246435430858,515.82,458.264791873474,1.1255937814712524,9.0,1.0,36.0,16.0,1.0,1.0
60742699.0,35000.0,31094.699150036035,12000.0,10661.039708583783,0.2899,392.81,348.980250660733,1196.75,1063.2166059373035,1.1255937814712524,9.0,1.0,36.0,9.0,1.0,1.0
60743538.0,4000.0,3553.6799028612613,4000.0,3553.6799028612613,0.2899,131.97,117.24478419515016,41913.62,37236.89726254096,1.1255937814712524,9.0,1.0,36.0,10.0,1.0,1.0
60750249.0,5000.0,4409.149973503918,5000.0,4409.149973503918,0.2899,156.43,137.94466607104357,41913.62,36960.68730249065,1.1340054273605347,8.0,1.0,36.0,5.0,1.0,3.0
60750477.0,35000.0,30864.04981452742,35000.0,30864.04981452742,0.2899,1129.19,995.7536117161777,3368.15,2970.135696651444,1.1340054273605347,8.0,1.0,36.0,8.0,1.0,2.0
60751257.0,26000.0,22927.57986222037,1000.0,881.8299947007835,0.1699,646.03,569.6886314765471,1913.55,1687.4257863596843,1.1340054273605347,8.0,1.0,60.0,18.0,0.0,1.0
60751580.0,5000.0,4442.099878576577,5000.0,4442.099878576577,0.1465,1372.97,1219.7739740578565,513.37,456.08816293297144,1.1255937814712524,9.0,1.0,36.0,15.0,1.0,4.0
60752367.0,9925.0,8817.568258974505,9925.0,8817.568258974505,0.2899,316.4,281.09608031632575,939.09,834.3063149944954,1.1255937814712524,9.0,1.0,36.0,7.0,1.0,3.0
60753239.0,25000.0,22210.49939288288,25000.0,22210.49939288288,0.1465,590.17,524.3188170679076,1780.68,1581.9916823567478,1.1255937814712524,9.0,1.0,60.0,15.0,1.0,1.0
60753351.0,9000.0,7995.779781437837,9000.0,7995.779781437837,0.2899,300.18,266.68590831022334,888.25,789.1390434291288,1.1255937814712524,9.0,1.0,36.0,11.0,0.0,4.0
60753557.0,10875.0,9661.567235904055,10875.0,9661.567235904055,0.1855,396.17,351.96534177913645,1166.1,1035.986533681629,1.1255937814712524,9.0,1.0,36.0,22.0,1.0,4.0
60753901.0,12700.0,11282.933691584503,12700.0,11282.933691584503,0.2899,387.75,344.4848455836135,41913.62,37236.89726254096,1.1255937814712524,9.0,1.0,36.0,2.0,1.0,1.0
60754492.0,9250.0,8217.884775366667,9250.0,8217.884775366667,0.1757,332.42,295.3285683272851,979.2,869.9408402204368,1.1255937814712524,9.0,1.0,36.0,19.0,0.0,2.0
60754807.0,25000.0,22210.49939288288,25000.0,22210.49939288288,0.2899,564.87,501.84179168231015,1659.36,1474.2085709029654,1.1255937814712524,9.0,0.0,60.0,12.0,0.0,3.0
60755101.0,18350.0,16302.506554376036,18350.0,16302.506554376036,0.1561,641.61,570.0191406187034,1893.0,1681.7790140290917,1.1255937814712524,9.0,1.0,36.0,16.0,1.0,3.0
60760214.0,5000.0,4409.149973503918,5000.0,4409.149973503918,0.2899,166.77,147.06278821624966,660.25,582.2282540011923,1.1340054273605347,8.0,1.0,36.0,11.0,0.0,4.0
60760602.0,13000.0,11463.789931110185,13000.0,11463.789931110185,0.17859999999999998,329.13,290.2367061558689,974.49,859.3345115359665,1.1340054273605347,8.0,1.0,60.0,20.0,1.0,2.0
60760869.0,8375.0,7385.3262056190615,1000.0,881.8299947007835,0.2899,274.15,241.75369304721977,1071.03,944.4663792243801,1.1340054273605347,8.0,1.0,36.0,9.0,1.0,2.0
60760911.0,23000.0,20282.08987811802,23000.0,20282.08987811802,0.2899,599.04,528.2514400255573,1748.08,1541.5093771365455,1.1340054273605347,8.0,1.0,60.0,23.0,1.0,2.0
60761817.0,3000.0,2645.4899841023503,3000.0,2645.4899841023503,0.1655,106.29,93.72971013674628,313.35,276.3214288394905,1.1340054273605347,8.0,1.0,36.0,17.0,1.0,4.0
60761886.0,20000.0,17768.399514306308,1000.0,888.4199757153153,0.1333,677.07,601.5225129575686,2001.59,1778.2525391920178,1.1255937814712524,9.0,1.0,36.0,13.0,1.0,3.0
60761985.0,21000.0,18518.429888716455,21000.0,18518.429888716455,0.2899,474.49,418.41951418557477,1408.67,1242.2074586351528,1.1340054273605347,8.0,1.0,60.0,12.0,0.0,1.0
60762768.0,24000.0,21322.079417167566,24000.0,21322.079417167566,0.1561,578.68,514.1108715469386,41913.62,37236.89726254096,1.1255937814712524,9.0,1.0,60.0,16.0,1.0,1.0
60763253.0,16000.0,14214.719611445045,16000.0,14214.719611445045,0.1333,366.76,325.83691029334904,1106.2,982.7701771362819,1.1255937814712524,9.0,1.0,60.0,13.0,0.0,1.0
60763472.0,35000.0,31094.699150036035,35000.0,31094.699150036035,0.2899,783.7,696.2547349680926,2458.64,2184.3048890927025,1.1255937814712524,9.0,1.0,60.0,11.0,1.0,2.0
60763839.0,35000.0,31094.699150036035,7000.0,6218.939830007207,0.2899,215.79,191.71214655960787,644.69,572.7554741439067,1.1255937814712524,9.0,1.0,36.0,3.0,1.0,3.0
60763956.0,3000.0,2665.2599271459458,3000.0,2665.2599271459458,0.2899,96.79,85.99016944948538,287.04,255.01206982932413,1.1255937814712524,9.0,1.0,36.0,8.0,1.0,2.0
60763959.0,18000.0,15991.559562875675,18000.0,15991.559562875675,0.2899,609.36,541.3675964018845,1814.75,1612.2601509293684,1.1255937814712524,9.0,1.0,36.0,13.0,1.0,1.0
60770281.0,10425.0,9193.077694755668,10425.0,9193.077694755668,0.2899,347.71,306.6211074574094,1043.12,919.8545040722812,1.1340054273605347,8.0,0.0,36.0,11.0,1.0,1.0
60770822.0,19200.0,16931.135898255045,19200.0,16931.135898255045,0.2899,440.11,388.1021989677618,1306.11,1151.7669743786403,1.1340054273605347,8.0,1.0,60.0,13.0,1.0,1.0
60771017.0,35000.0,30864.04981452742,35000.0,30864.04981452742,0.1465,826.24,728.6032148215753,2421.75,2135.5717896666224,1.1340054273605347,8.0,1.0,60.0,15.0,1.0,2.0
60771168.0,21000.0,18518.429888716455,21000.0,18518.429888716455,0.2899,474.49,418.41951418557477,1408.67,1242.2074586351528,1.1340054273605347,8.0,1.0,60.0,12.0,1.0,0.0
60771971.0,20000.0,17636.59989401567,20000.0,17636.59989401567,0.2899,670.9,591.6197434447556,1998.6,1762.4254274089858,1.1340054273605347,8.0,1.0,36.0,12.0,1.0,1.0
60773343.0,25000.0,22210.49939288288,25000.0,22210.49939288288,0.2899,521.03,462.8934599469507,1093.0,971.0430334568396,1.1255937814712524,9.0,1.0,60.0,7.0,1.0,2.0
60773352.0,14400.0,12793.24765030054,14400.0,12793.24765030054,0.1333,330.09,293.2585497838684,979.61,870.30509241048,1.1255937814712524,9.0,1.0,60.0,13.0,1.0,4.0
60773875.0,7900.0,7018.517808150991,7900.0,7018.517808150991,0.17859999999999998,285.05,253.24411407765064,835.55,742.3193107089317,1.1255937814712524,9.0,1.0,36.0,20.0,1.0,0.0
60773951.0,35000.0,31094.699150036035,35000.0,31094.699150036035,0.1399,814.21,723.3604284271669,2592.24,2302.997797848269,1.1255937814712524,9.0,1.0,60.0,14.0,1.0,3.0
60774027.0,15525.0,13792.72012298027,15525.0,13792.72012298027,0.2677,471.93,419.27203913932874,1518.66,1349.2078803198208,1.1255937814712524,9.0,1.0,60.0,31.0,1.0,2.0
60780584.0,18000.0,15872.939904614102,18000.0,15872.939904614102,0.1333,412.61,363.8518741134903,1224.5,1079.8008285111093,1.1340054273605347,8.0,1.0,60.0,13.0,0.0,0.0
60781903.0,5000.0,4442.099878576577,1000.0,888.4199757153153,0.2899,164.96,146.55375919399842,491.68,436.81833365970624,1.1255937814712524,9.0,1.0,36.0,10.0,1.0,1.0
60782945.0,17000.0,15103.13958716036,17000.0,15103.13958716036,0.2899,556.48,494.38794808605866,1648.68,1464.720245562326,1.1255937814712524,9.0,1.0,36.0,9.0,1.0,1.0
60783045.0,35000.0,31094.699150036035,3350.0,2976.2069186463063,0.1655,118.69,105.44656691765077,349.91,310.867033702546,1.1255937814712524,9.0,1.0,36.0,17.0,0.0,4.0
60783560.0,10800.0,9594.935737725405,10800.0,9594.935737725405,0.17859999999999998,273.43,242.92067395983867,41913.62,37236.89726254096,1.1255937814712524,9.0,1.0,60.0,20.0,1.0,2.0
60784212.0,12500.0,11305.191663691205,12500.0,11305.191663691205,0.17859999999999998,316.47,286.2203204646685,937.01,847.4462112636237,1.1056866943836212,0.0,1.0,60.0,20.0,1.0,1.0
60784249.0,14000.0,12437.879660014414,14000.0,12437.879660014414,0.1699,499.07,443.3837572802424,1470.78,1306.6703318825714,1.1255937814712524,9.0,1.0,36.0,18.0,1.0,1.0
60784859.0,4000.0,3553.6799028612613,4000.0,3553.6799028612613,0.1655,141.72,125.90687895837448,448.26,398.24313831414725,1.1255937814712524,9.0,1.0,36.0,17.0,0.0,2.0
60784970.0,10000.0,8884.199757153154,10000.0,8884.199757153154,0.1333,338.54,300.76569857866286,640.04,568.6243212568304,1.1255937814712524,9.0,1.0,36.0,13.0,1.0,2.0
60784976.0,6000.0,5330.5198542918915,6000.0,5330.5198542918915,0.2899,188.52,167.48493382185126,560.11,497.6129125979053,1.1255937814712524,9.0,1.0,36.0,6.0,0.0,0.0
60790113.0,12000.0,10581.959936409401,12000.0,10581.959936409401,0.2899,400.24,352.9436370790416,1208.91,1066.0530988937242,1.1340054273605347,8.0,1.0,36.0,11.0,1.0,1.0
60792141.0,9800.0,8641.933948067679,9800.0,8641.933948067679,0.2899,299.21,263.8523527144214,894.23,788.5588361612816,1.1340054273605347,8.0,1.0,36.0,5.0,0.0,4.0
60793694.0,30000.0,26652.599271459458,30000.0,26652.599271459458,0.19190000000000002,1102.57,979.5452126244351,3243.74,2881.8034120267967,1.1255937814712524,9.0,1.0,36.0,25.0,1.0,1.0
60794107.0,5000.0,4442.099878576577,5000.0,4442.099878576577,0.1333,169.27,150.38284928933143,515.21,457.7228556882876,1.1255937814712524,9.0,1.0,36.0,13.0,1.0,3.0
60794310.0,8525.0,7710.140714637402,8525.0,7710.140714637402,0.1999,316.78,286.50068921792797,931.41,842.38148539829,1.1056866943836212,0.0,1.0,36.0,24.0,1.0,2.0
60794414.0,28000.0,24875.75932002883,28000.0,24875.75932002883,0.2899,854.87,759.4835846397516,41913.62,37236.89726254096,1.1255937814712524,9.0,1.0,36.0,2.0,1.0,1.0
60794617.0,25000.0,22210.49939288288,1000.0,888.4199757153153,0.2899,509.07,452.26795703739555,1063.58,944.9057177712949,1.1255937814712524,9.0,1.0,60.0,6.0,0.0,2.0
60794901.0,6000.0,5330.5198542918915,6000.0,5330.5198542918915,0.2899,203.12,180.45586546729484,600.47,533.4695428177754,1.1255937814712524,9.0,1.0,36.0,13.0,1.0,3.0
60800282.0,21000.0,18518.429888716455,21000.0,18518.429888716455,0.2899,424.7,374.5131987494227,1264.9,1115.426760297021,1.1340054273605347,8.0,1.0,60.0,5.0,0.0,2.0
60801457.0,21500.0,18959.344886066843,21500.0,18959.344886066843,0.19190000000000002,559.98,493.8071604325448,1657.02,1461.2099378190921,1.1340054273605347,8.0,1.0,60.0,23.0,1.0,2.0
60801485.0,35000.0,31094.699150036035,35000.0,31094.699150036035,0.25780000000000003,1043.37,926.9507500620884,3079.98,2736.3157568036568,1.1255937814712524,9.0,1.0,60.0,30.0,1.0,4.0
60801811.0,32000.0,28218.55983042507,32000.0,28218.55983042507,0.2899,1067.3,941.1771533441462,41913.62,36960.68730249065,1.1340054273605347,8.0,1.0,36.0,11.0,1.0,3.0
60801934.0,19200.0,16931.135898255045,19200.0,16931.135898255045,0.1399,446.66,393.87818543305195,1325.06,1168.47765277822,1.1340054273605347,8.0,1.0,60.0,14.0,1.0,2.0
60802742.0,14000.0,12437.879660014414,14000.0,12437.879660014414,0.1465,330.5,293.6228019739117,1042.77,926.4176980766593,1.1255937814712524,9.0,1.0,60.0,15.0,0.0,4.0
60802918.0,14400.0,12793.24765030054,14400.0,12793.24765030054,0.25780000000000003,578.5,513.9509559513099,1714.88,1523.53364795468,1.1255937814712524,9.0,1.0,36.0,30.0,1.0,1.0
60803097.0,24625.0,21877.34190198964,24625.0,21877.34190198964,0.2677,748.56,665.0356570214564,2209.06,1962.5730315536744,1.1255937814712524,9.0,1.0,60.0,31.0,1.0,3.0
60803411.0,17000.0,15103.13958716036,17000.0,15103.13958716036,0.2899,380.66,338.18594795579196,1112.96,988.7758961721173,1.1255937814712524,9.0,1.0,60.0,11.0,0.0,0.0
60803515.0,30000.0,26652.599271459458,30000.0,26652.599271459458,0.2899,982.02,872.4461845519539,41913.62,37236.89726254096,1.1255937814712524,9.0,1.0,36.0,9.0,1.0,1.0
60810299.0,30000.0,26454.899841023504,30000.0,26454.899841023504,0.2899,677.85,597.7484619079261,2012.4,1774.5946813358569,1.1340054273605347,8.0,1.0,60.0,12.0,1.0,4.0
60810594.0,14000.0,12437.879660014414,14000.0,12437.879660014414,0.20989999999999998,378.67,336.41799220411843,1095.2,972.9975574034133,1.1255937814712524,9.0,1.0,60.0,25.0,1.0,1.0
60810661.0,10000.0,8818.299947007836,10000.0,8818.299947007836,0.2899,327.34,288.65823046535445,41913.62,36960.68730249065,1.1340054273605347,8.0,1.0,36.0,9.0,1.0,1.0
60811118.0,20400.0,17989.331891895985,20400.0,17989.331891895985,0.2899,433.34,382.1322099036375,1277.38,1126.431998630887,1.1340054273605347,8.0,1.0,60.0,8.0,0.0,3.0
60811434.0,35000.0,31094.699150036035,35000.0,31094.699150036035,0.1333,802.29,712.7704623166403,1682.33,1494.6155777451463,1.1255937814712524,9.0,1.0,60.0,13.0,1.0,2.0
60812128.0,25075.0,22111.887117122147,25075.0,22111.887117122147,0.1825,640.16,564.5122894076535,1869.63,1648.695812992426,1.1340054273605347,8.0,1.0,60.0,21.0,0.0,3.0
60812797.0,16000.0,14109.279915212535,16000.0,14109.279915212535,0.1655,1372.97,1210.7261278243348,1181.05,1041.4853152413602,1.1340054273605347,8.0,1.0,60.0,17.0,1.0,4.0
60813219.0,35000.0,31094.699150036035,16500.0,14658.929599302703,0.2899,503.76,447.55044696634724,1532.7,1361.6812967788637,1.1255937814712524,9.0,1.0,36.0,2.0,0.0,1.0
60813328.0,24000.0,21322.079417167566,24000.0,21322.079417167566,0.2899,537.4,477.43689494941043,1579.43,1403.1971622440406,1.1255937814712524,9.0,1.0,60.0,11.0,0.0,4.0
60814363.0,3000.0,2665.2599271459458,3000.0,2665.2599271459458,0.2899,100.64,89.41058635598934,297.69,264.4737425706922,1.1255937814712524,9.0,1.0,60.0,12.0,1.0,4.0
60814713.0,35000.0,31094.699150036035,35000.0,31094.699150036035,0.1757,1257.8,1117.4546454547235,3705.07,3291.6581994235435,1.1255937814712524,9.0,1.0,36.0,19.0,1.0,2.0
60820916.0,10000.0,8818.299947007836,10000.0,8818.299947007836,0.2899,308.27,271.8417324664105,920.98,812.1477885195276,1.1340054273605347,8.0,1.0,36.0,3.0,0.0,1.0
60820941.0,18000.0,16279.475995715336,18000.0,16279.475995715336,0.2899,358.64,324.3595150612971,1061.4,959.9464345473477,1.1056866943836212,0.0,1.0,60.0,4.0,1.0,1.0
60821152.0,24000.0,21322.079417167566,24000.0,21322.079417167566,0.2899,537.4,477.43689494941043,1579.43,1403.1971622440406,1.1255937814712524,9.0,1.0,60.0,11.0,0.0,1.0
60821540.0,5000.0,4409.149973503918,5000.0,4409.149973503918,0.2899,161.32,142.25681474513038,481.18,424.318956850123,1.1340054273605347,8.0,1.0,36.0,8.0,1.0,1.0
60822631.0,20000.0,18088.30666190593,20000.0,18088.30666190593,0.2899,619.93,560.674197445767,1288.25,1165.1130528600156,1.1056866943836212,0.0,1.0,36.0,4.0,1.0,2.0
60824163.0,16500.0,14658.929599302703,16500.0,14658.929599302703,0.2899,540.12,479.8533972833561,16740.71,14872.781171657136,1.1255937814712524,9.0,1.0,36.0,9.0,1.0,1.0
60824259.0,5500.0,4886.309866434234,5500.0,4886.309866434234,0.1333,186.2,165.4237994781917,558.59,496.262514234818,1.1255937814712524,9.0,1.0,36.0,15.0,1.0,3.0
60824260.0,22400.0,19900.607456023063,1000.0,888.4199757153153,0.1333,513.47,456.177004930543,1507.23,1339.0532399973947,1.1255937814712524,9.0,1.0,60.0,13.0,1.0,2.0
60824262.0,12000.0,10661.039708583783,1000.0,888.4199757153153,0.2899,375.43,333.53951148280083,1115.77,991.2723563038774,1.1255937814712524,9.0,1.0,36.0,5.0,1.0,4.0
60824816.0,6000.0,5330.5198542918915,6000.0,5330.5198542918915,0.2899,200.12,177.7906055401489,596.26,529.7292947200139,1.1255937814712524,9.0,1.0,36.0,11.0,0.0,4.0
60824911.0,4800.0,4264.415883433513,4800.0,4264.415883433513,0.2899,157.13,139.5974307841475,465.53,413.5861512947507,1.1255937814712524,9.0,1.0,36.0,9.0,0.0,1.0
60825184.0,1500.0,1332.6299635729729,1500.0,1332.6299635729729,0.1825,54.42,48.34781507842746,159.46,141.66744932756419,1.1255937814712524,9.0,1.0,36.0,21.0,0.0,2.0
60825403.0,35000.0,31094.699150036035,35000.0,31094.699150036035,0.2899,790.82,702.5802851951856,1556.96,1383.2343653897174,1.1255937814712524,9.0,1.0,60.0,12.0,1.0,2.0
60831942.0,24500.0,21604.834870169194,24500.0,21604.834870169194,0.1757,616.43,543.5864636334039,1801.46,1588.5814622536734,1.1340054273605347,8.0,1.0,60.0,19.0,0.0,2.0
60832897.0,10000.0,8884.199757153154,10000.0,8884.199757153154,0.2899,301.15,267.54767568666716,903.45,802.6430270600016,1.1255937814712524,9.0,1.0,36.0,1.0,1.0,1.0
60833109.0,9000.0,7995.779781437837,1000.0,888.4199757153153,0.2899,286.92,254.90545943223827,851.59,756.5695671194054,1.1255937814712524,9.0,1.0,36.0,7.0,1.0,2.0
60833248.0,35000.0,31094.699150036035,12800.0,11371.775689156037,0.2899,396.76,352.4895095648085,1179.95,1048.2911503452863,1.1255937814712524,9.0,1.0,36.0,4.0,0.0,1.0
60833342.0,20000.0,18088.30666190593,20000.0,18088.30666190593,0.2899,602.3,544.729355123297,1765.52,1596.7633588864078,1.1056866943836212,0.0,1.0,36.0,1.0,0.0,1.0
60833774.0,15000.0,13326.299635729729,15000.0,13326.299635729729,0.2899,494.86,439.64350918248095,1532.61,1361.6013389810494,1.1255937814712524,9.0,1.0,36.0,10.0,1.0,4.0
60833938.0,20000.0,17768.399514306308,20000.0,17768.399514306308,0.2899,625.72,555.9021472045871,1859.63,1652.132439439472,1.1255937814712524,9.0,1.0,36.0,5.0,1.0,1.0
60834307.0,28000.0,24875.75932002883,28000.0,24875.75932002883,0.2899,566.27,503.0855796483116,1674.26,1487.4460285411237,1.1255937814712524,9.0,1.0,60.0,5.0,1.0,4.0
60834486.0,6000.0,5330.5198542918915,6000.0,5330.5198542918915,0.1333,203.12,180.45586546729484,600.47,533.4695428177754,1.1255937814712524,9.0,1.0,36.0,13.0,0.0,1.0
60834821.0,25000.0,22210.49939288288,25000.0,22210.49939288288,0.1655,615.29,546.6359268578763,1822.88,1619.483005331934,1.1255937814712524,9.0,1.0,60.0,17.0,0.0,0.0
60834994.0,1450.0,1288.2089647872072,1450.0,1288.2089647872072,0.2899,45.37,40.30761429820385,134.84,119.79454952545312,1.1255937814712524,9.0,1.0,36.0,5.0,0.0,4.0
